,payoffs,schedule_type,cooperating_agents
998,0.9,Sequential,2500
999,0.9,Sequential,2500
1000,0.9,Sequential,2500
1001,0.9,Sequential,2500
1002,0.9,Sequential,2500
1003,0.9,Sequential,2500
1004,0.9,Sequential,2500
1005,0.9,Sequential,2500
1006,0.9,Sequential,2500
1007,0.9,Sequential,2500
1008,0.9,Sequential,2500
1009,0.9,Sequential,2500
1010,0.9,Sequential,2500
1011,0.9,Sequential,2500
1012,0.9,Sequential,2500
1013,0.9,Sequential,2500
1014,0.9,Sequential,2500
1015,0.9,Sequential,2500
1016,0.9,Sequential,2500
1017,0.9,Sequential,2500
1018,0.9,Sequential,2500
1019,0.9,Sequential,2500
1020,0.9,Random,1228
1021,0.9,Random,1755
1022,0.9,Random,2361
1023,0.9,Random,2469
1024,0.9,Random,2498
1025,0.9,Random,2500
1026,0.9,Random,2500
1027,0.9,Random,2500
1028,0.9,Random,2500
1029,0.9,Random,2500
1030,0.9,Random,2500
1031,0.9,Random,2500
1032,0.9,Random,2500
1033,0.9,Random,2500
1034,0.9,Random,2500
1035,0.9,Random,2500
1036,0.9,Random,2500
1037,0.9,Random,2500
1038,0.9,Random,2500
1039,0.9,Random,2500
1040,0.9,Random,2500
1041,0.9,Random,2500
1042,0.9,Random,2500
1043,0.9,Random,2500
1044,0.9,Random,2500
1045,0.9,Random,2500
1046,0.9,Random,2500
1047,0.9,Random,2500
1048,0.9,Random,2500
1049,0.9,Random,2500
1050,0.9,Random,2500
1051,0.9,Random,2500
1052,0.9,Random,2500
1053,0.9,Random,2500
1054,0.9,Random,2500
1055,0.9,Random,2500
1056,0.9,Random,2500
1057,0.9,Random,2500
1058,0.9,Random,2500
1059,0.9,Random,2500
1060,0.9,Random,2500
1061,0.9,Random,2500
1062,0.9,Random,2500
1063,0.9,Random,2500
1064,0.9,Random,2500
1065,0.9,Random,2500
1066,0.9,Random,2500
1067,0.9,Random,2500
1068,0.9,Random,2500
1069,0.9,Random,2500
1070,0.9,Random,2500
1071,0.9,Random,1228
1072,0.9,Random,1755
1073,0.9,Random,2361
1074,0.9,Random,2469
1075,0.9,Random,2498
1076,0.9,Random,2500
1077,0.9,Random,2500
1078,0.9,Random,2500
1079,0.9,Random,2500
1080,0.9,Random,2500
1081,0.9,Random,2500
1082,0.9,Random,2500
1083,0.9,Random,2500
1084,0.9,Random,2500
1085,0.9,Random,2500
1086,0.9,Random,2500
1087,0.9,Random,2500
1088,0.9,Random,2500
1089,0.9,Random,2500
1090,0.9,Random,2500
1091,0.9,Random,2500
1092,0.9,Random,2500
1093,0.9,Random,2500
1094,0.9,Random,2500
1095,0.9,Random,2500
1096,0.9,Random,2500
1097,0.9,Random,2500
1098,0.9,Random,2500
1099,0.9,Random,2500
1100,0.9,Random,2500
1101,0.9,Random,2500
1102,0.9,Random,2500
1103,0.9,Random,2500
1104,0.9,Random,2500
1105,0.9,Random,2500
1106,0.9,Random,2500
1107,0.9,Random,2500
1108,0.9,Random,2500
1109,0.9,Random,2500
1110,0.9,Random,2500
1111,0.9,Random,2500
1112,0.9,Random,2500
1113,0.9,Random,2500
1114,0.9,Random,2500
1115,0.9,Random,2500
1116,0.9,Random,2500
1117,0.9,Random,2500
1118,0.9,Random,2500
1119,0.9,Random,2500
1120,0.9,Random,2500
1121,0.9,Random,2500
1122,0.9,Random,1228
1123,0.9,Random,1755
1124,0.9,Random,2361
1125,0.9,Random,2469
1126,0.9,Random,2498
1127,0.9,Random,2500
1128,0.9,Random,2500
1129,0.9,Random,2500
1130,0.9,Random,2500
1131,0.9,Random,2500
1132,0.9,Random,2500
1133,0.9,Random,2500
1134,0.9,Random,2500
1135,0.9,Random,2500
1136,0.9,Random,2500
1137,0.9,Random,2500
1138,0.9,Random,2500
1139,0.9,Random,2500
1140,0.9,Random,2500
1141,0.9,Random,2500
1142,0.9,Random,2500
1143,0.9,Random,2500
1144,0.9,Random,2500
1145,0.9,Random,2500
1146,0.9,Random,2500
1147,0.9,Random,2500
1148,0.9,Random,2500
1149,0.9,Random,2500
1150,0.9,Random,2500
1151,0.9,Random,2500
1152,0.9,Random,2500
1153,0.9,Random,2500
1154,0.9,Random,2500
1155,0.9,Random,2500
1156,0.9,Random,2500
1157,0.9,Random,2500
1158,0.9,Random,2500
1159,0.9,Random,2500
1160,0.9,Random,2500
1161,0.9,Random,2500
1162,0.9,Random,2500
1163,0.9,Random,2500
1164,0.9,Random,2500
1165,0.9,Random,2500
1166,0.9,Random,2500
1167,0.9,Random,2500
1168,0.9,Random,2500
1169,0.9,Random,2500
1170,0.9,Random,2500
1171,0.9,Random,2500
1172,0.9,Random,2500
1173,0.9,Random,1228
1174,0.9,Random,1755
1175,0.9,Random,2361
1176,0.9,Random,2469
1177,0.9,Random,2498
1178,0.9,Random,2500
1179,0.9,Random,2500
1180,0.9,Random,2500
1181,0.9,Random,2500
1182,0.9,Random,2500
1183,0.9,Random,2500
1184,0.9,Random,2500
1185,0.9,Random,2500
1186,0.9,Random,2500
1187,0.9,Random,2500
1188,0.9,Random,2500
1189,0.9,Random,2500
1190,0.9,Random,2500
1191,0.9,Random,2500
1192,0.9,Random,2500
1193,0.9,Random,2500
1194,0.9,Random,2500
1195,0.9,Random,2500
1196,0.9,Random,2500
1197,0.9,Random,2500
1198,0.9,Random,2500
1199,0.9,Random,2500
1200,0.9,Random,2500
1201,0.9,Random,2500
1202,0.9,Random,2500
1203,0.9,Random,2500
1204,0.9,Random,2500
1205,0.9,Random,2500
1206,0.9,Random,2500
1207,0.9,Random,2500
1208,0.9,Random,2500
1209,0.9,Random,2500
1210,0.9,Random,2500
1211,0.9,Random,2500
1212,0.9,Random,2500
1213,0.9,Random,2500
1214,0.9,Random,2500
1215,0.9,Random,2500
1216,0.9,Random,2500
1217,0.9,Random,2500
1218,0.9,Random,2500
1219,0.9,Random,2500
1220,0.9,Random,2500
1221,0.9,Random,2500
1222,0.9,Random,2500
1223,0.9,Random,2500
1224,0.9,Random,1228
1225,0.9,Random,1755
1226,0.9,Random,2361
1227,0.9,Random,2469
1228,0.9,Random,2498
1229,0.9,Random,2500
1230,0.9,Random,2500
1231,0.9,Random,2500
1232,0.9,Random,2500
1233,0.9,Random,2500
1234,0.9,Random,2500
1235,0.9,Random,2500
1236,0.9,Random,2500
1237,0.9,Random,2500
1238,0.9,Random,2500
1239,0.9,Random,2500
1240,0.9,Random,2500
1241,0.9,Random,2500
1242,0.9,Random,2500
1243,0.9,Random,2500
1244,0.9,Random,2500
1245,0.9,Random,2500
1246,0.9,Random,2500
1247,0.9,Random,2500
1248,0.9,Random,2500
1249,0.9,Random,2500
1250,0.9,Random,2500
1251,0.9,Random,2500
1252,0.9,Random,2500
1253,0.9,Random,2500
1254,0.9,Random,2500
1255,0.9,Random,2500
1256,0.9,Random,2500
1257,0.9,Random,2500
1258,0.9,Random,2500
1259,0.9,Random,2500
1260,0.9,Random,2500
1261,0.9,Random,2500
1262,0.9,Random,2500
1263,0.9,Random,2500
1264,0.9,Random,2500
1265,0.9,Random,2500
1266,0.9,Random,2500
1267,0.9,Random,2500
1268,0.9,Random,2500
1269,0.9,Random,2500
1270,0.9,Random,2500
1271,0.9,Random,2500
1272,0.9,Random,2500
1273,0.9,Random,2500
1274,0.9,Random,2500
1275,0.9,Simultaneous,1228
1276,0.9,Simultaneous,1224
1277,0.9,Simultaneous,1212
1278,0.9,Simultaneous,1879
1279,0.9,Simultaneous,2323
1280,0.9,Simultaneous,2465
1281,0.9,Simultaneous,2491
1282,0.9,Simultaneous,2495
1283,0.9,Simultaneous,2496
1284,0.9,Simultaneous,2497
1285,0.9,Simultaneous,2498
1286,0.9,Simultaneous,2499
1287,0.9,Simultaneous,2499
1288,0.9,Simultaneous,2499
1289,0.9,Simultaneous,2499
1290,0.9,Simultaneous,2499
1291,0.9,Simultaneous,2499
1292,0.9,Simultaneous,2499
1293,0.9,Simultaneous,2499
1294,0.9,Simultaneous,2499
1295,0.9,Simultaneous,2499
1296,0.9,Simultaneous,2499
1297,0.9,Simultaneous,2499
1298,0.9,Simultaneous,2499
1299,0.9,Simultaneous,2499
1300,0.9,Simultaneous,2499
1301,0.9,Simultaneous,2499
1302,0.9,Simultaneous,2499
1303,0.9,Simultaneous,2499
1304,0.9,Simultaneous,2499
1305,0.9,Simultaneous,2499
1306,0.9,Simultaneous,2499
1307,0.9,Simultaneous,2499
1308,0.9,Simultaneous,2499
1309,0.9,Simultaneous,2499
1310,0.9,Simultaneous,2499
1311,0.9,Simultaneous,2499
1312,0.9,Simultaneous,2499
1313,0.9,Simultaneous,2499
1314,0.9,Simultaneous,2499
1315,0.9,Simultaneous,2499
1316,0.9,Simultaneous,2499
1317,0.9,Simultaneous,2499
1318,0.9,Simultaneous,2499
1319,0.9,Simultaneous,2499
1320,0.9,Simultaneous,2499
1321,0.9,Simultaneous,2499
1322,0.9,Simultaneous,2499
1323,0.9,Simultaneous,2499
1324,0.9,Simultaneous,2499
1325,0.9,Simultaneous,2499
1326,0.9,Simultaneous,1228
1327,0.9,Simultaneous,1224
1328,0.9,Simultaneous,1212
1329,0.9,Simultaneous,1879
1330,0.9,Simultaneous,2323
1331,0.9,Simultaneous,2465
1332,0.9,Simultaneous,2491
1333,0.9,Simultaneous,2495
1334,0.9,Simultaneous,2496
1335,0.9,Simultaneous,2497
1336,0.9,Simultaneous,2498
1337,0.9,Simultaneous,2499
1338,0.9,Simultaneous,2499
1339,0.9,Simultaneous,2499
1340,0.9,Simultaneous,2499
1341,0.9,Simultaneous,2499
1342,0.9,Simultaneous,2499
1343,0.9,Simultaneous,2499
1344,0.9,Simultaneous,2499
1345,0.9,Simultaneous,2499
1346,0.9,Simultaneous,2499
1347,0.9,Simultaneous,2499
1348,0.9,Simultaneous,2499
1349,0.9,Simultaneous,2499
1350,0.9,Simultaneous,2499
1351,0.9,Simultaneous,2499
1352,0.9,Simultaneous,2499
1353,0.9,Simultaneous,2499
1354,0.9,Simultaneous,2499
1355,0.9,Simultaneous,2499
1356,0.9,Simultaneous,2499
1357,0.9,Simultaneous,2499
1358,0.9,Simultaneous,2499
1359,0.9,Simultaneous,2499
1360,0.9,Simultaneous,2499
1361,0.9,Simultaneous,2499
1362,0.9,Simultaneous,2499
1363,0.9,Simultaneous,2499
1364,0.9,Simultaneous,2499
1365,0.9,Simultaneous,2499
1366,0.9,Simultaneous,2499
1367,0.9,Simultaneous,2499
1368,0.9,Simultaneous,2499
1369,0.9,Simultaneous,2499
1370,0.9,Simultaneous,2499
1371,0.9,Simultaneous,2499
1372,0.9,Simultaneous,2499
1373,0.9,Simultaneous,2499
1374,0.9,Simultaneous,2499
1375,0.9,Simultaneous,2499
1376,0.9,Simultaneous,2499
1377,0.9,Simultaneous,1228
1378,0.9,Simultaneous,1224
1379,0.9,Simultaneous,1212
1380,0.9,Simultaneous,1879
1381,0.9,Simultaneous,2323
1382,0.9,Simultaneous,2465
1383,0.9,Simultaneous,2491
1384,0.9,Simultaneous,2495
1385,0.9,Simultaneous,2496
1386,0.9,Simultaneous,2497
1387,0.9,Simultaneous,2498
1388,0.9,Simultaneous,2499
1389,0.9,Simultaneous,2499
1390,0.9,Simultaneous,2499
1391,0.9,Simultaneous,2499
1392,0.9,Simultaneous,2499
1393,0.9,Simultaneous,2499
1394,0.9,Simultaneous,2499
1395,0.9,Simultaneous,2499
1396,0.9,Simultaneous,2499
1397,0.9,Simultaneous,2499
1398,0.9,Simultaneous,2499
1399,0.9,Simultaneous,2499
1400,0.9,Simultaneous,2499
1401,0.9,Simultaneous,2499
1402,0.9,Simultaneous,2499
1403,0.9,Simultaneous,2499
1404,0.9,Simultaneous,2499
1405,0.9,Simultaneous,2499
1406,0.9,Simultaneous,2499
1407,0.9,Simultaneous,2499
1408,0.9,Simultaneous,2499
1409,0.9,Simultaneous,2499
1410,0.9,Simultaneous,2499
1411,0.9,Simultaneous,2499
1412,0.9,Simultaneous,2499
1413,0.9,Simultaneous,2499
1414,0.9,Simultaneous,2499
1415,0.9,Simultaneous,2499
1416,0.9,Simultaneous,2499
1417,0.9,Simultaneous,2499
1418,0.9,Simultaneous,2499
1419,0.9,Simultaneous,2499
1420,0.9,Simultaneous,2499
1421,0.9,Simultaneous,2499
1422,0.9,Simultaneous,2499
1423,0.9,Simultaneous,2499
1424,0.9,Simultaneous,2499
1425,0.9,Simultaneous,2499
1426,0.9,Simultaneous,2499
1427,0.9,Simultaneous,2499
1428,0.9,Simultaneous,1228
1429,0.9,Simultaneous,1224
1430,0.9,Simultaneous,1212
1431,0.9,Simultaneous,1879
1432,0.9,Simultaneous,2323
1433,0.9,Simultaneous,2465
1434,0.9,Simultaneous,2491
1435,0.9,Simultaneous,2495
1436,0.9,Simultaneous,2496
1437,0.9,Simultaneous,2497
1438,0.9,Simultaneous,2498
1439,0.9,Simultaneous,2499
1440,0.9,Simultaneous,2499
1441,0.9,Simultaneous,2499
1442,0.9,Simultaneous,2499
1443,0.9,Simultaneous,2499
1444,0.9,Simultaneous,2499
1445,0.9,Simultaneous,2499
1446,0.9,Simultaneous,2499
1447,0.9,Simultaneous,2499
1448,0.9,Simultaneous,2499
1449,0.9,Simultaneous,2499
1450,0.9,Simultaneous,2499
1451,0.9,Simultaneous,2499
1452,0.9,Simultaneous,2499
1453,0.9,Simultaneous,2499
1454,0.9,Simultaneous,2499
1455,0.9,Simultaneous,2499
1456,0.9,Simultaneous,2499
1457,0.9,Simultaneous,2499
1458,0.9,Simultaneous,2499
1459,0.9,Simultaneous,2499
1460,0.9,Simultaneous,2499
1461,0.9,Simultaneous,2499
1462,0.9,Simultaneous,2499
1463,0.9,Simultaneous,2499
1464,0.9,Simultaneous,2499
1465,0.9,Simultaneous,2499
1466,0.9,Simultaneous,2499
1467,0.9,Simultaneous,2499
1468,0.9,Simultaneous,2499
1469,0.9,Simultaneous,2499
1470,0.9,Simultaneous,2499
1471,0.9,Simultaneous,2499
1472,0.9,Simultaneous,2499
1473,0.9,Simultaneous,2499
1474,0.9,Simultaneous,2499
1475,0.9,Simultaneous,2499
1476,0.9,Simultaneous,2499
1477,0.9,Simultaneous,2499
1478,0.9,Simultaneous,2499
1479,0.9,Simultaneous,1228
1480,0.9,Simultaneous,1224
1481,0.9,Simultaneous,1212
1482,0.9,Simultaneous,1879
1483,0.9,Simultaneous,2323
1484,0.9,Simultaneous,2465
1485,0.9,Simultaneous,2491
1486,0.9,Simultaneous,2495
1487,0.9,Simultaneous,2496
1488,0.9,Simultaneous,2497
1489,0.9,Simultaneous,2498
1490,0.9,Simultaneous,2499
1491,0.9,Simultaneous,2499
1492,0.9,Simultaneous,2499
1493,0.9,Simultaneous,2499
1494,0.9,Simultaneous,2499
1495,0.9,Simultaneous,2499
1496,0.9,Simultaneous,2499
1497,0.9,Simultaneous,2499
1498,0.9,Simultaneous,2499
1499,0.9,Simultaneous,2499
1500,0.9,Simultaneous,2499
1501,0.9,Simultaneous,2499
1502,0.9,Simultaneous,2499
1503,0.9,Simultaneous,2499
1504,0.9,Simultaneous,2499
1505,0.9,Simultaneous,2499
1506,0.9,Simultaneous,2499
1507,0.9,Simultaneous,2499
1508,0.9,Simultaneous,2499
1509,0.9,Simultaneous,2499
1510,0.9,Simultaneous,2499
1511,0.9,Simultaneous,2499
1512,0.9,Simultaneous,2499
1513,0.9,Simultaneous,2499
1514,0.9,Simultaneous,2499
1515,0.9,Simultaneous,2499
1516,0.9,Simultaneous,2499
1517,0.9,Simultaneous,2499
1518,0.9,Simultaneous,2499
1519,0.9,Simultaneous,2499
1520,0.9,Simultaneous,2499
1521,0.9,Simultaneous,2499
1522,0.9,Simultaneous,2499
1523,0.9,Simultaneous,2499
1524,0.9,Simultaneous,2499
1525,0.9,Simultaneous,2499
1526,0.9,Simultaneous,2499
1527,0.9,Simultaneous,2499
1528,0.9,Simultaneous,2499
1529,0.9,Simultaneous,2499
1530,1.0,Sequential,1228
1531,1.0,Sequential,2500
1532,1.0,Sequential,2500
1533,1.0,Sequential,2500
1534,1.0,Sequential,2500
1535,1.0,Sequential,2500
1536,1.0,Sequential,2500
1537,1.0,Sequential,2500
1538,1.0,Sequential,2500
1539,1.0,Sequential,2500
1540,1.0,Sequential,2500
1541,1.0,Sequential,2500
1542,1.0,Sequential,2500
1543,1.0,Sequential,2500
1544,1.0,Sequential,2500
1545,1.0,Sequential,2500
1546,1.0,Sequential,2500
1547,1.0,Sequential,2500
1548,1.0,Sequential,2500
1549,1.0,Sequential,2500
1550,1.0,Sequential,2500
1551,1.0,Sequential,2500
1552,1.0,Sequential,2500
1553,1.0,Sequential,2500
1554,1.0,Sequential,2500
1555,1.0,Sequential,2500
1556,1.0,Sequential,2500
1557,1.0,Sequential,2500
1558,1.0,Sequential,2500
1559,1.0,Sequential,2500
1560,1.0,Sequential,2500
1561,1.0,Sequential,2500
1562,1.0,Sequential,2500
1563,1.0,Sequential,2500
1564,1.0,Sequential,2500
1565,1.0,Sequential,2500
1566,1.0,Sequential,2500
1567,1.0,Sequential,2500
1568,1.0,Sequential,2500
1569,1.0,Sequential,2500
1570,1.0,Sequential,2500
1571,1.0,Sequential,2500
1572,1.0,Sequential,2500
1573,1.0,Sequential,2500
1574,1.0,Sequential,2500
1575,1.0,Sequential,2500
1576,1.0,Sequential,2500
1577,1.0,Sequential,2500
1578,1.0,Sequential,2500
1579,1.0,Sequential,2500
1580,1.0,Sequential,2500
1581,1.0,Sequential,1228
1582,1.0,Sequential,2500
1583,1.0,Sequential,2500
1584,1.0,Sequential,2500
1585,1.0,Sequential,2500
1586,1.0,Sequential,2500
1587,1.0,Sequential,2500
1588,1.0,Sequential,2500
1589,1.0,Sequential,2500
1590,1.0,Sequential,2500
1591,1.0,Sequential,2500
1592,1.0,Sequential,2500
1593,1.0,Sequential,2500
1594,1.0,Sequential,2500
1595,1.0,Sequential,2500
1596,1.0,Sequential,2500
1597,1.0,Sequential,2500
1598,1.0,Sequential,2500
1599,1.0,Sequential,2500
1600,1.0,Sequential,2500
1601,1.0,Sequential,2500
1602,1.0,Sequential,2500
1603,1.0,Sequential,2500
1604,1.0,Sequential,2500
1605,1.0,Sequential,2500
1606,1.0,Sequential,2500
1607,1.0,Sequential,2500
1608,1.0,Sequential,2500
1609,1.0,Sequential,2500
1610,1.0,Sequential,2500
1611,1.0,Sequential,2500
1612,1.0,Sequential,2500
1613,1.0,Sequential,2500
1614,1.0,Sequential,2500
1615,1.0,Sequential,2500
1616,1.0,Sequential,2500
1617,1.0,Sequential,2500
1618,1.0,Sequential,2500
1619,1.0,Sequential,2500
1620,1.0,Sequential,2500
1621,1.0,Sequential,2500
1622,1.0,Sequential,2500
1623,1.0,Sequential,2500
1624,1.0,Sequential,2500
1625,1.0,Sequential,2500
1626,1.0,Sequential,2500
1627,1.0,Sequential,2500
1628,1.0,Sequential,2500
1629,1.0,Sequential,2500
1630,1.0,Sequential,2500
1631,1.0,Sequential,2500
1632,1.0,Sequential,1228
1633,1.0,Sequential,2500
1634,1.0,Sequential,2500
1635,1.0,Sequential,2500
1636,1.0,Sequential,2500
1637,1.0,Sequential,2500
1638,1.0,Sequential,2500
1639,1.0,Sequential,2500
1640,1.0,Sequential,2500
1641,1.0,Sequential,2500
1642,1.0,Sequential,2500
1643,1.0,Sequential,2500
1644,1.0,Sequential,2500
1645,1.0,Sequential,2500
1646,1.0,Sequential,2500
1647,1.0,Sequential,2500
1648,1.0,Sequential,2500
1649,1.0,Sequential,2500
1650,1.0,Sequential,2500
1651,1.0,Sequential,2500
1652,1.0,Sequential,2500
1653,1.0,Sequential,2500
1654,1.0,Sequential,2500
1655,1.0,Sequential,2500
1656,1.0,Sequential,2500
1657,1.0,Sequential,2500
1658,1.0,Sequential,2500
1659,1.0,Sequential,2500
1660,1.0,Sequential,2500
1661,1.0,Sequential,2500
1662,1.0,Sequential,2500
1663,1.0,Sequential,2500
1664,1.0,Sequential,2500
1665,1.0,Sequential,2500
1666,1.0,Sequential,2500
1667,1.0,Sequential,2500
1668,1.0,Sequential,2500
1669,1.0,Sequential,2500
1670,1.0,Sequential,2500
1671,1.0,Sequential,2500
1672,1.0,Sequential,2500
1673,1.0,Sequential,2500
1674,1.0,Sequential,2500
1675,1.0,Sequential,2500
1676,1.0,Sequential,2500
1677,1.0,Sequential,2500
1678,1.0,Sequential,2500
1679,1.0,Sequential,2500
1680,1.0,Sequential,2500
1681,1.0,Sequential,2500
1682,1.0,Sequential,2500
1683,1.0,Sequential,1228
1684,1.0,Sequential,2500
1685,1.0,Sequential,2500
1686,1.0,Sequential,2500
1687,1.0,Sequential,2500
1688,1.0,Sequential,2500
1689,1.0,Sequential,2500
1690,1.0,Sequential,2500
1691,1.0,Sequential,2500
1692,1.0,Sequential,2500
1693,1.0,Sequential,2500
1694,1.0,Sequential,2500
1695,1.0,Sequential,2500
1696,1.0,Sequential,2500
1697,1.0,Sequential,2500
1698,1.0,Sequential,2500
1699,1.0,Sequential,2500
1700,1.0,Sequential,2500
1701,1.0,Sequential,2500
1702,1.0,Sequential,2500
1703,1.0,Sequential,2500
1704,1.0,Sequential,2500
1705,1.0,Sequential,2500
1706,1.0,Sequential,2500
1707,1.0,Sequential,2500
1708,1.0,Sequential,2500
1709,1.0,Sequential,2500
1710,1.0,Sequential,2500
1711,1.0,Sequential,2500
1712,1.0,Sequential,2500
1713,1.0,Sequential,2500
1714,1.0,Sequential,2500
1715,1.0,Sequential,2500
1716,1.0,Sequential,2500
1717,1.0,Sequential,2500
1718,1.0,Sequential,2500
1719,1.0,Sequential,2500
1720,1.0,Sequential,2500
1721,1.0,Sequential,2500
1722,1.0,Sequential,2500
1723,1.0,Sequential,2500
1724,1.0,Sequential,2500
1725,1.0,Sequential,2500
1726,1.0,Sequential,2500
1727,1.0,Sequential,2500
1728,1.0,Sequential,2500
1729,1.0,Sequential,2500
1730,1.0,Sequential,2500
1731,1.0,Sequential,2500
1732,1.0,Sequential,2500
1733,1.0,Sequential,2500
1734,1.0,Sequential,1228
1735,1.0,Sequential,2500
1736,1.0,Sequential,2500
1737,1.0,Sequential,2500
1738,1.0,Sequential,2500
1739,1.0,Sequential,2500
1740,1.0,Sequential,2500
1741,1.0,Sequential,2500
1742,1.0,Sequential,2500
1743,1.0,Sequential,2500
1744,1.0,Sequential,2500
1745,1.0,Sequential,2500
1746,1.0,Sequential,2500
1747,1.0,Sequential,2500
1748,1.0,Sequential,2500
1749,1.0,Sequential,2500
1750,1.0,Sequential,2500
1751,1.0,Sequential,2500
1752,1.0,Sequential,2500
1753,1.0,Sequential,2500
1754,1.0,Sequential,2500
1755,1.0,Sequential,2500
1756,1.0,Sequential,2500
1757,1.0,Sequential,2500
1758,1.0,Sequential,2500
1759,1.0,Sequential,2500
1760,1.0,Sequential,2500
1761,1.0,Sequential,2500
1762,1.0,Sequential,2500
1763,1.0,Sequential,2500
1764,1.0,Sequential,2500
1765,1.0,Sequential,2500
1766,1.0,Sequential,2500
1767,1.0,Sequential,2500
1768,1.0,Sequential,2500
1769,1.0,Sequential,2500
1770,1.0,Sequential,2500
1771,1.0,Sequential,2500
1772,1.0,Sequential,2500
1773,1.0,Sequential,2500
1774,1.0,Sequential,2500
1775,1.0,Sequential,2500
1776,1.0,Sequential,2500
1777,1.0,Sequential,2500
1778,1.0,Sequential,2500
1779,1.0,Sequential,2500
1780,1.0,Sequential,2500
1781,1.0,Sequential,2500
1782,1.0,Sequential,2500
1783,1.0,Sequential,2500
1784,1.0,Sequential,2500
1785,1.0,Random,1228
1786,1.0,Random,1623
1787,1.0,Random,2285
1788,1.0,Random,2455
1789,1.0,Random,2496
1790,1.0,Random,2500
1791,1.0,Random,2500
1792,1.0,Random,2500
1793,1.0,Random,2500
1794,1.0,Random,2500
1795,1.0,Random,2500
1796,1.0,Random,2500
1797,1.0,Random,2500
1798,1.0,Random,2500
1799,1.0,Random,2500
1800,1.0,Random,2500
1801,1.0,Random,2500
1802,1.0,Random,2500
1803,1.0,Random,2500
1804,1.0,Random,2500
1805,1.0,Random,2500
1806,1.0,Random,2500
1807,1.0,Random,2500
1808,1.0,Random,2500
1809,1.0,Random,2500
1810,1.0,Random,2500
1811,1.0,Random,2500
1812,1.0,Random,2500
1813,1.0,Random,2500
1814,1.0,Random,2500
1815,1.0,Random,2500
1816,1.0,Random,2500
1817,1.0,Random,2500
1818,1.0,Random,2500
1819,1.0,Random,2500
1820,1.0,Random,2500
1821,1.0,Random,2500
1822,1.0,Random,2500
1823,1.0,Random,2500
1824,1.0,Random,2500
1825,1.0,Random,2500
1826,1.0,Random,2500
1827,1.0,Random,2500
1828,1.0,Random,2500
1829,1.0,Random,2500
1830,1.0,Random,2500
1831,1.0,Random,2500
1832,1.0,Random,2500
1833,1.0,Random,2500
1834,1.0,Random,2500
1835,1.0,Random,2500
1836,1.0,Random,1228
1837,1.0,Random,1623
1838,1.0,Random,2285
1839,1.0,Random,2455
1840,1.0,Random,2496
1841,1.0,Random,2500
1842,1.0,Random,2500
1843,1.0,Random,2500
1844,1.0,Random,2500
1845,1.0,Random,2500
1846,1.0,Random,2500
1847,1.0,Random,2500
1848,1.0,Random,2500
1849,1.0,Random,2500
1850,1.0,Random,2500
1851,1.0,Random,2500
1852,1.0,Random,2500
1853,1.0,Random,2500
1854,1.0,Random,2500
1855,1.0,Random,2500
1856,1.0,Random,2500
1857,1.0,Random,2500
1858,1.0,Random,2500
1859,1.0,Random,2500
1860,1.0,Random,2500
1861,1.0,Random,2500
1862,1.0,Random,2500
1863,1.0,Random,2500
1864,1.0,Random,2500
1865,1.0,Random,2500
1866,1.0,Random,2500
1867,1.0,Random,2500
1868,1.0,Random,2500
1869,1.0,Random,2500
1870,1.0,Random,2500
1871,1.0,Random,2500
1872,1.0,Random,2500
1873,1.0,Random,2500
1874,1.0,Random,2500
1875,1.0,Random,2500
1876,1.0,Random,2500
1877,1.0,Random,2500
1878,1.0,Random,2500
1879,1.0,Random,2500
1880,1.0,Random,2500
1881,1.0,Random,2500
1882,1.0,Random,2500
1883,1.0,Random,2500
1884,1.0,Random,2500
1885,1.0,Random,2500
1886,1.0,Random,2500
1887,1.0,Random,1228
1888,1.0,Random,1623
1889,1.0,Random,2285
1890,1.0,Random,2455
1891,1.0,Random,2496
1892,1.0,Random,2500
1893,1.0,Random,2500
1894,1.0,Random,2500
1895,1.0,Random,2500
1896,1.0,Random,2500
1897,1.0,Random,2500
1898,1.0,Random,2500
1899,1.0,Random,2500
1900,1.0,Random,2500
1901,1.0,Random,2500
1902,1.0,Random,2500
1903,1.0,Random,2500
1904,1.0,Random,2500
1905,1.0,Random,2500
1906,1.0,Random,2500
1907,1.0,Random,2500
1908,1.0,Random,2500
1909,1.0,Random,2500
1910,1.0,Random,2500
1911,1.0,Random,2500
1912,1.0,Random,2500
1913,1.0,Random,2500
1914,1.0,Random,2500
1915,1.0,Random,2500
1916,1.0,Random,2500
1917,1.0,Random,2500
1918,1.0,Random,2500
1919,1.0,Random,2500
1920,1.0,Random,2500
1921,1.0,Random,2500
1922,1.0,Random,2500
1923,1.0,Random,2500
1924,1.0,Random,2500
1925,1.0,Random,2500
1926,1.0,Random,2500
1927,1.0,Random,2500
1928,1.0,Random,2500
1929,1.0,Random,2500
1930,1.0,Random,2500
1931,1.0,Random,2500
1932,1.0,Random,2500
1933,1.0,Random,2500
1934,1.0,Random,2500
1935,1.0,Random,2500
1936,1.0,Random,2500
1937,1.0,Random,2500
1938,1.0,Random,1228
1939,1.0,Random,1623
1940,1.0,Random,2285
1941,1.0,Random,2455
1942,1.0,Random,2496
1943,1.0,Random,2500
1944,1.0,Random,2500
1945,1.0,Random,2500
1946,1.0,Random,2500
1947,1.0,Random,2500
1948,1.0,Random,2500
1949,1.0,Random,2500
1950,1.0,Random,2500
1951,1.0,Random,2500
